num_cores,core_freq,gpu_freq,emc_freq,cache_pressure,swappiness,dirty_ratio,dirty_bg_ratio,drop_caches,policy,sched_rt_runtime,sched_child_runs_first,memory_growth,inference_time,total_energy_consumption,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,context-switches,cycles,instructions,irq_handler_entry,irq_handler_exit,softirq_entry,softirq_exit,softirq_raise,major-faults,migrations,sys_enter,sys_exit,sched_boost_cpu,sched_boost_task,sched_migrate_task,sched_process_exec,sched_process_exit,sched_process_fork,sched_process_free,sched_process_wait,sched_stat_runtime,sched_wakeup,sched_wakeup_new,sched_waking
2.0,1632000,691200000,1065600000,100,100,10,50,0,0,950000,1,0.5,11.5656859875,136234,73155504,808391489,842646929,16887462,410317708,16346142,73445237,809094713,8961,3238931174,1753350987,6965,6965,1442,1442,1510,1,123,27435,27290,0,0,26,145,146,145,9,143,2222749871,9155,290,8275
2.0,1326000,691200000,1331200000,500,10,10,5,0,0,950000,1,-1.0,12.2011859417,134289,90339387,970230719,952854315,17937486,452698044,17611930,90948314,935996502,13664,3323645604,1963350110,9719,9719,1825,1825,1920,1,127,27953,27802,0,0,39,151,152,151,22,149,2801855733,14089,302,11095
2.0,918000,998400000,1600000000,0,100,10,50,0,0,950000,1,0.5,13.262276887899999,171394,96455744,1054564546,1030629211,18788208,498952092,18713776,98918002,1025250783,17081,3371373912,2180983390,11331,11331,2440,2440,2541,1,182,28665,28502,0,0,43,163,164,163,15,161,4076855109,17700,326,12567
4.0,1020000,691200000,800000000,100,10,80,50,0,1,500000,1,-1.0,14.0955421925,136568,89366498,931698789,910957359,17964761,452252029,17449812,89416882,922065977,10975,3384741169,1938666694,7791,7791,2509,2509,2572,1,198,29419,29244,0,0,14,175,176,175,29,173,3716458317,11379,350,9231
2.0,1632000,844800000,1331200000,500,10,10,5,3,0,950000,1,0.9,10.5698690414,139849,73437158,917481104,879984261,17409287,439851446,17533609,75786382,906753110,11510,3453954188,1922916394,5183,5183,1756,1756,1822,25,116,26801,26668,0,0,28,133,134,133,15,131,2307440981,11885,266,7864
3.0,204000,614400000,1331200000,0,10,10,50,0,1,500000,1,0.5,43.8221831322,297530,268800045,2113000237,2110868496,33551572,1139190720,33400575,266979333,2110109824,40953,7165934230,4587672776,25215,25215,19906,19906,20366,1,1044,51874,51362,0,0,276,511,513,512,167,509,38761181050,43980,1024,26673
2.0,204000,921600000,1065600000,0,100,80,50,3,0,500000,1,-1.0,57.162197113000005,356924,322027952,2489708953,2501759555,42860896,1363770060,42695973,322975683,2488809901,50263,8604549209,5429075760,36743,36743,20446,20446,21257,25,767,58145,57537,0,0,503,607,609,608,234,605,46201778801,54758,1216,40687
4.0,1734000,998400000,1331200000,500,100,10,50,0,1,950000,0,0.5,9.08590292931,144140,59562219,710492045,711063352,14308034,334410597,14827023,58079482,703784498,4737,2778944348,1523832683,1773,1773,1351,1351,1404,1,122,25781,25666,0,0,16,115,116,115,15,113,1701854296,4871,230,2803
2.0,612000,614400000,800000000,100,100,80,5,0,1,950000,1,0.5,21.4292690754,167422,149972511,1368249550,1365078374,23251621,676697588,23363220,146626932,1370616232,26086,4655268707,2885047437,15707,15707,4275,4275,4394,1,295,34817,34558,0,0,99,259,260,259,41,257,8370003969,27712,518,17447
2.0,306000,460800000,1065600000,0,10,10,50,3,0,500000,1,-1.0,37.026899099299996,247492,245530505,1976032439,1990826560,32629481,1045375104,32657664,243314486,1992021092,41806,6784081344,4301061636,24881,24881,10921,10921,11374,25,548,46904,46452,0,0,241,451,453,452,95,449,24255974158,44620,904,27607
1.0,918000,844800000,1065600000,0,10,10,5,0,1,950000,0,-1.0,19.4657030106,159584,104531436,953082577,954056917,19711804,476885150,19872610,102975775,970525924,10213,3658767600,2114773350,9288,9288,2008,2008,2211,1,0,32750,32515,0,0,1,235,236,235,5,233,4440810734,11370,470,11370
4.0,102000,614400000,665600000,500,100,80,5,3,1,950000,1,-1.0,86.96449398989999,323348,365516677,2931641103,2932901429,47810014,1649480086,47562268,365288114,2934682284,51678,10598491265,6456265421,48520,48520,52469,52469,52906,25,2711,66340,65654,0,0,827,685,687,686,423,683,114510794210,56105,1372,47306
3.0,1122000,998400000,1065600000,0,100,80,5,3,0,950000,0,0.5,11.810536146199999,148805,80285889,910373398,901144146,16815724,441516029,16698191,84240712,918526250,11988,3271643642,1950500308,7259,7259,2334,2334,2437,25,164,27606,27461,0,0,31,145,146,145,15,143,3203625842,12527,290,9755
2.0,204000,614400000,1600000000,500,60,10,50,0,1,950000,0,-1.0,57.7895989418,365876,342418886,2616911355,2610924306,43192709,1426689065,43471898,345627603,2598845976,53707,8948598914,5698720894,32804,32804,21002,21002,21752,1,626,60970,60326,0,0,396,643,645,644,226,641,47812198309,59256,1288,36615
2.0,306000,998400000,800000000,500,60,80,5,0,1,950000,0,0.5,36.1700899601,289408,248402331,2031754874,2030483975,31582489,1061657637,31866970,248069223,2030079251,43464,6762578672,4398914571,25484,25484,11066,11066,11308,1,478,46356,45916,0,0,261,439,441,440,131,437,24284235541,47198,880,26896
1.0,612000,614400000,1065600000,0,10,10,50,0,1,950000,1,-1.0,29.272428035700003,190216,147832487,1141206009,1159477510,24219964,599400075,24331705,147587144,1147946960,10944,4534299410,2559811601,8717,8717,3359,3359,3770,1,0,39901,39546,0,0,2,355,356,355,16,353,7862475262,11850,710,11850
2.0,306000,998400000,800000000,100,100,10,50,3,1,500000,1,0.9,35.0159139633,288555,255729045,2145318875,2135639468,33039004,1114950076,33025698,252470499,2146261800,48642,6999762444,4566790992,25519,25519,13428,13428,13700,25,489,45953,45525,0,0,223,427,429,428,106,425,25257025205,51795,856,29261
2.0,918000,537600000,1331200000,0,10,80,5,0,1,950000,1,0.5,16.1307089329,149451,120172744,1199572915,1183513858,21202838,585727036,21362752,121155599,1179339077,21862,3934073833,2509226462,17525,17525,2763,2763,2871,1,189,30867,30668,0,0,60,199,200,199,16,197,4818119421,22634,398,19150
4.0,1428000,691200000,665600000,100,60,10,5,3,0,500000,0,0.5,12.7279720306,139054,82612540,884016376,879507530,17033907,419314417,16874036,79501756,890573194,8932,3835485990,1878068950,3885,3885,2128,2128,2177,25,188,28323,28166,0,0,18,157,158,157,23,155,2862584190,9306,314,6830
2.0,1122000,460800000,1065600000,500,10,10,5,0,1,500000,1,0.5,16.136806011199997,141639,116669815,1127486215,1131670273,21402395,570957704,20909440,114087864,1146617699,20117,4029693340,2419028547,17466,17466,2338,2338,2464,1,215,30852,30653,0,0,58,199,200,199,17,197,4101755137,21017,398,19277
2.0,1555000,998400000,1065600000,500,10,80,5,0,0,950000,0,0.5,10.6589419842,147517,76221760,837915846,843197863,16453501,405174532,16757341,73161244,815840505,9780,3209174849,1790068888,6354,6354,1508,1508,1581,1,130,26919,26786,0,0,45,133,134,133,26,131,2304419435,10249,266,7620
1.0,408000,768000000,1331200000,100,100,80,5,3,0,950000,0,-1.0,44.430716037799996,294313,217461581,1550302584,1546485297,31470381,840668642,31358421,212865379,1556835839,16065,6032731408,3458767812,11864,11864,8621,8621,9413,25,0,51195,50654,0,0,0,541,542,541,32,539,16153937773,18603,1082,18603
3.0,1734000,768000000,1600000000,0,10,80,5,3,0,950000,1,0.9,9.99759292603,139116,70572641,779269078,781573861,16160355,360938843,16258271,67151326,759155393,6651,2876126119,1606609240,4012,4012,1202,1202,1253,25,140,26299,26172,0,0,12,127,128,127,14,125,1796807265,6878,254,6481
3.0,1326000,537600000,800000000,0,10,80,50,0,0,500000,0,0.5,13.8735990524,128312,85671132,895830858,894742544,17036218,430280471,17096843,86848361,889991046,10330,3601378683,1881650088,6912,6912,2069,2069,2132,1,189,29340,29171,0,0,35,169,170,169,24,167,2952794999,11034,338,8569
1.0,1632000,844800000,1065600000,500,60,10,5,0,0,500000,1,0.9,13.2575359344,144042,89443072,907253131,908185535,20043368,447804547,19843668,87210514,875934073,11101,3678737251,1855852756,9838,9838,1126,1126,1315,1,0,28279,28116,0,0,0,163,164,163,6,161,2464285820,11648,326,11648
3.0,408000,998400000,1600000000,500,60,10,5,3,0,950000,0,0.5,22.3479819298,221968,145814343,1318297841,1331571702,22846675,668966425,23164261,146024735,1338777519,21674,4366651048,2856411059,9866,9866,6405,6405,6541,25,384,35411,35140,0,0,80,271,272,271,69,269,11544119222,23108,542,12610
2.0,1428000,460800000,1331200000,500,60,80,50,0,1,950000,0,-1.0,14.1492779255,140562,88506048,914543993,917174747,17889880,460653233,17313252,89942526,914538346,11432,3344182249,1918065450,8048,8048,1826,1826,1907,1,167,29470,29295,0,0,53,175,176,175,20,173,2658113620,11877,350,9715
3.0,1224000,844800000,1600000000,0,60,10,50,3,0,500000,0,-1.0,11.2891747952,141241,74485017,848609093,862567786,16258203,413466931,16470942,77821079,864586788,10058,2922084942,1811453081,5301,5301,1909,1909,1957,25,147,27359,27220,0,0,18,139,140,139,17,137,2604457803,10348,278,7835
4.0,1122000,614400000,1331200000,100,60,10,50,0,1,500000,1,0.9,12.888648033099999,128493,81865243,863712449,882105063,16389673,422612108,16373580,80129545,876353180,9895,3025555426,1874211559,5963,5963,2063,2063,2119,1,181,28311,28154,0,0,19,157,158,157,27,155,2971867560,10369,314,7265
3.0,1326000,691200000,665600000,0,10,10,50,0,1,500000,1,0.5,13.0788459778,136789,93509355,959952072,992833362,18323579,487131632,18001225,93290695,967748356,15015,3788876072,2091587707,11395,11395,2059,2059,2118,1,188,28900,28737,0,0,24,163,164,163,24,161,3227324016,15742,326,12938
2.0,306000,998400000,800000000,100,100,80,50,3,1,950000,1,0.5,36.6426079273,303576,252874374,2069631918,2074732065,33362678,1090862763,33522856,252076913,2077864242,44668,6932646632,4450020644,24464,24464,11890,11890,12206,25,452,46680,46240,0,0,263,439,441,440,137,437,24961002406,47791,880,28363
2.0,510000,998400000,800000000,500,60,10,50,0,1,500000,1,-1.0,22.293597936599998,221090,152060071,1350121194,1351464896,23022841,691691589,22957062,152682519,1355466694,24872,4551026202,2883836515,15589,15589,5187,5187,5303,1,293,35542,35271,0,0,115,271,272,271,32,269,9825752730,26027,542,16940
2.0,1122000,921600000,1600000000,500,100,80,50,3,0,500000,0,0.5,11.988961935,155524,97051900,1065465180,1034693511,19433395,511296585,20011175,94933153,1056871172,16464,3540056116,2213290860,10377,10377,2192,2192,2307,25,167,27941,27790,0,0,61,151,152,151,13,149,3458140961,17293,302,13308
3.0,306000,844800000,665600000,500,100,10,5,0,1,500000,1,0.9,30.9198250771,252257,197335741,1664010024,1655420327,26617280,856834527,26474952,201226729,1650196636,31617,5590457188,3539947680,15456,15456,10969,10969,11105,1,574,42110,41736,0,0,143,373,375,374,101,371,20092634854,33839,748,16215
3.0,1326000,844800000,800000000,500,100,10,5,0,1,500000,1,-1.0,11.969201803199999,135507,81259177,920112701,925351998,17075880,450158231,17031401,83325658,913657943,12939,3519383449,1957267966,7516,7516,2132,2132,2190,1,169,27720,27575,0,0,31,145,146,145,17,143,2930780009,13480,290,8856
2.0,1020000,768000000,665600000,100,60,80,5,3,1,500000,0,0.9,15.3427960873,150623,129145554,1320334024,1324398509,23864575,659812370,23575181,128413779,1325434474,26468,4712420071,2750672712,17363,17363,3084,3084,3182,25,196,30162,29975,0,0,91,187,188,187,32,185,5120828430,27721,374,20436
3.0,408000,844800000,800000000,500,60,10,5,0,0,950000,0,-1.0,24.2858130932,208866,157122740,1376399513,1375844432,22834082,699926856,22651580,156695268,1359533826,23955,4567572347,2933407635,12366,12366,6614,6614,6721,1,402,37227,36932,0,0,80,295,296,295,69,293,12384781334,25917,590,13845
3.0,510000,844800000,1600000000,500,100,80,50,3,1,950000,1,0.9,18.8839571476,191809,136388333,1296068043,1311143418,22173863,653261418,22293264,135558995,1298071978,22826,4134559395,2739838941,11399,11399,4952,4952,5078,25,317,32949,32720,0,0,49,229,230,229,58,227,8877759863,24342,458,15026
4.0,1428000,921600000,1600000000,500,10,10,5,3,1,500000,1,0.9,9.82659006119,142709,66276622,824041635,826166610,15942096,398151816,15706821,69750135,820611867,7818,2816766154,1716212285,3448,3448,1712,1712,1750,25,132,26362,26241,0,0,11,121,122,121,23,119,2141042696,8174,242,6235
2.0,408000,691200000,1600000000,0,10,10,5,3,0,500000,0,0.5,26.8341860771,224392,186262476,1600684503,1598672730,26737189,834063520,26973414,187373087,1604877961,31856,5272994559,3452429567,17721,17721,6767,6767,7056,25,398,38912,38586,0,0,176,325,327,326,73,323,14160274215,34307,652,20429
3.0,714000,691200000,1331200000,0,10,10,5,3,1,500000,1,0.9,16.173512935599998,154477,108869977,1058515309,1076974490,19813283,542610850,19687549,110023447,1062742784,16029,3539801647,2240052988,9296,9296,3343,3343,3474,25,259,30918,30719,0,0,25,199,200,199,42,197,5449402792,16782,398,12052
4.0,612000,998400000,1600000000,500,100,80,50,0,1,500000,1,0.9,15.9119958878,186306,102738884,973135540,994476374,17958557,495249816,17907476,100027546,987480924,12622,3268672313,2099451766,5071,5071,3515,3515,3643,1,243,30533,30340,0,0,31,193,194,193,36,191,5820185115,13041,386,6141
3.0,1632000,537600000,665600000,500,10,80,50,3,0,500000,1,0.9,13.3303539753,132570,83659829,930204991,938195137,18351026,451333695,18293411,86186451,926277409,10637,4140410319,1942741415,7144,7144,1937,1937,2002,25,189,28718,28555,0,0,15,163,164,163,22,161,2731918676,10980,326,10305
1.0,408000,768000000,1331200000,0,10,10,50,3,1,500000,1,0.5,45.7648429871,298320,219044121,1460741953,1463641029,31380019,816312770,30996169,213916005,1464980947,13445,5802588050,3274764693,9780,9780,6465,6465,7077,25,0,51997,51443,0,0,2,553,555,554,43,551,15299640003,14932,1108,14932
3.0,1632000,691200000,1600000000,100,100,80,5,3,1,500000,0,0.5,10.6081988811,134632,68137263,820637208,809066304,16661179,394526410,16335650,69247486,799272332,7012,2935332110,1696615394,2876,2876,1508,1508,1556,25,148,26812,26679,0,0,17,133,134,133,17,131,1976219032,7294,266,5738
1.0,612000,691200000,800000000,0,100,80,50,0,1,500000,1,0.9,28.772978067399997,185839,141775006,1127344319,1121790088,24038013,586346111,23999148,141159982,1112943365,10266,4342604639,2457607377,7839,7839,3506,3506,3753,1,0,39595,39246,0,0,0,349,350,349,23,347,7566478991,10906,698,10906
4.0,204000,998400000,1331200000,500,100,10,5,3,0,500000,1,-1.0,38.862049818,319448,241713529,1953862692,1949440893,31881783,1046245288,31841300,241344904,1947011298,34602,6725811637,4251165716,19197,19197,17918,17918,18283,25,879,49011,48541,0,0,160,469,471,470,183,467,36003081256,36904,940,21300
3.0,1020000,460800000,1065600000,100,60,10,50,0,1,500000,0,0.9,16.1618790627,141014,113942589,1136631713,1151249268,21007632,558611937,20945621,114173906,1141313050,20397,4111310520,2459497394,14478,14478,2981,2981,3074,1,225,31115,30916,0,0,36,199,200,199,25,197,4413807265,21216,398,16240
2.0,408000,691200000,1065600000,500,60,10,50,3,1,950000,0,0.5,27.3279938698,209469,192321422,1722481361,1719035659,28653385,890433122,28325686,194185882,1728569610,35353,5711618955,3686508264,20975,20975,7483,7483,7810,25,409,39301,38969,0,0,204,331,333,332,77,329,15371630627,37967,664,24142
2.0,408000,460800000,1600000000,500,60,80,50,0,1,500000,1,-1.0,28.375297069499997,226148,189073056,1608348173,1616559164,25965155,832161303,26415137,189126876,1598198018,32217,5314263250,3436106159,18547,18547,6901,6901,7187,1,419,39966,39622,0,0,120,343,345,344,65,341,14348416699,34416,688,20137
3.0,1326000,998400000,800000000,100,60,80,50,3,1,500000,1,0.5,11.726654052699999,153636,81839242,909414910,915095882,17832298,446473732,18408628,77514668,909837658,10605,3658970865,1903938996,6479,6479,1969,1969,2047,25,173,27558,27413,0,0,13,145,146,145,18,143,2907444199,11148,290,9441
2.0,204000,614400000,800000000,100,100,80,50,3,1,950000,1,0.5,59.454573869700006,295309,335616257,2687742550,2693918861,44892429,1442754652,44929639,335985295,2687594301,58694,9017358635,5792255107,33768,33768,21615,21615,22071,25,742,57870,57274,0,0,432,595,597,596,270,593,48477208081,64153,1192,39158
1.0,1555000,691200000,665600000,100,60,80,50,3,1,500000,1,-1.0,15.6838469505,139869,104839943,1059173657,1056934142,22822230,526500332,22757266,105744421,1088695839,14931,4476016890,2298074554,11725,11725,1696,1696,1857,25,0,30089,29896,0,0,0,193,194,193,12,191,3195408991,15541,386,15541
3.0,1224000,998400000,800000000,100,100,80,50,0,0,500000,0,0.9,12.1602652073,151454,83549317,902047719,893684779,16931612,424803858,17112149,85423301,893336887,11507,3435165431,1894732690,6248,6248,2048,2048,2105,1,176,27951,27800,0,0,30,151,152,151,25,149,3059758915,12085,302,7538
4.0,816000,921600000,1600000000,0,10,10,50,0,1,950000,0,0.5,12.9257500172,157148,78526486,841506925,842738813,16266804,414327754,16056960,81284053,848073168,8499,2788994320,1823908497,4548,4548,2461,2461,2540,1,177,28306,28149,0,0,26,157,158,157,19,155,3712609589,8957,314,5712
2.0,306000,998400000,1600000000,0,100,10,50,0,1,950000,1,-1.0,34.1021142006,315926,232892596,1911705610,1910081858,30992921,1015966972,30969401,232008018,1917442212,41095,6327079495,4149284038,23593,23593,11174,11174,11648,1,465,44572,44156,0,0,204,415,417,416,102,413,22720220556,44312,832,24582
3.0,918000,460800000,1331200000,100,100,10,50,0,0,950000,1,0.5,16.6265637875,152912,111340985,1071892711,1081725518,19715953,530857566,19792123,108042515,1063342932,16373,3673284734,2271111377,11666,11666,2644,2644,2771,1,232,31293,31088,0,0,26,205,206,205,23,203,4504478016,16864,410,13409
1.0,1734000,460800000,1331200000,500,10,10,5,0,1,500000,1,0.5,15.3489611149,143880,97886200,997248768,969336014,20570565,466404348,20797122,97162873,980064087,13384,3899881887,2041463664,12036,12036,1159,1159,1333,1,0,29708,29521,0,0,1,187,188,187,3,185,2459660242,14100,374,14100
2.0,204000,998400000,1600000000,0,60,80,5,3,1,950000,0,0.5,56.9745261669,395200,335661074,2561595113,2561426345,43418364,1402152579,43543881,334411018,2557748425,51685,8770983938,5564442486,36617,36617,20294,20294,21149,25,668,59273,58652,0,0,456,619,622,621,219,617,47075567397,56363,1242,41076
3.0,714000,691200000,800000000,100,60,10,50,3,0,950000,1,0.5,17.6609108448,154418,120309520,1209804828,1214608173,21567535,605025330,21820746,124738897,1230403609,20451,4277471183,2610025819,11625,11625,3989,3989,4085,25,291,32180,31963,0,0,54,217,218,217,34,215,6519155285,21213,434,15254
2.0,102000,921600000,800000000,0,60,80,50,3,0,950000,0,-1.0,147.951108932,316425,407994166,3285203517,3285255350,60866495,1773537559,60859138,406179789,3278012429,70467,10908917427,7034273563,58775,58775,47716,47716,48488,25,1068,66001,65327,0,0,747,673,675,674,530,671,118514690854,78303,1348,59291
4.0,612000,921600000,1331200000,100,100,10,50,3,0,500000,0,-1.0,16.3208959103,173503,108484701,1117297499,1088703573,20009705,543531556,19881988,107853812,1091713746,15482,3628975853,2327887160,8416,8416,4081,4081,4196,25,258,30883,30684,0,0,32,199,200,199,38,197,6392961073,16295,398,11349
2.0,714000,998400000,800000000,0,60,80,50,3,0,950000,0,-1.0,17.4506108761,183374,141380384,1386371048,1372830584,22871344,696423941,23658146,141113565,1371018413,29435,4619287436,2902176894,16860,16860,3780,3780,3888,25,252,31694,31483,0,0,103,211,212,211,54,209,7119365949,31256,422,19624
2.0,1734000,921600000,1600000000,100,60,10,50,0,0,500000,0,-1.0,9.52305698395,147060,64986903,730805293,748020174,14710808,349409969,14606769,65148179,746267011,6275,2638750157,1594618238,3705,3705,1165,1165,1217,1,85,26121,26000,0,0,17,121,122,121,5,119,1706772741,6653,242,4865
3.0,816000,537600000,665600000,0,10,10,50,0,1,500000,0,0.5,17.6757321358,146173,114708363,1100127699,1111744425,20389412,557601017,20170858,115238682,1110919415,17314,4099255403,2371867379,12757,12757,3469,3469,3539,1,256,32164,31947,0,0,50,217,218,217,32,215,5469737550,18271,434,14457
4.0,306000,614400000,1065600000,0,10,10,5,0,1,950000,0,-1.0,29.542386055,224305,172262732,1417744013,1414063213,23656174,733987103,23890263,172410819,1413360624,21442,4851779500,3074869332,10294,10294,9893,9893,10022,1,491,41466,41105,0,0,104,361,362,361,86,359,17257891192,22952,722,11223
3.0,1224000,691200000,1600000000,500,10,10,5,0,0,500000,0,0.5,12.0680480003,141763,79163589,842724221,872816343,15931489,408967775,15997424,77873279,836390130,9486,2855177400,1793227286,4815,4815,1874,1874,1932,1,165,28034,27883,0,0,27,151,152,151,22,149,2599412719,9769,302,6248
2.0,816000,844800000,1065600000,0,10,10,5,3,1,500000,0,0.5,15.7782139778,162142,114302431,1163983715,1138721098,21126293,572069208,21628107,116332154,1159934558,19977,3989505118,2436000509,12810,12810,3146,3146,3295,25,191,30662,30469,0,0,88,193,194,193,26,191,5331879380,21086,386,15559
2.0,612000,998400000,1600000000,500,60,10,5,3,0,500000,1,-1.0,17.7005338669,204553,135047913,1336238879,1326695056,22613968,666553762,22548907,135115259,1332665459,25241,4220279771,2802308025,12457,12457,4133,4133,4296,25,240,32026,31809,0,0,81,217,218,217,35,215,7654132111,26641,434,16029
3.0,1326000,768000000,800000000,0,60,80,5,0,1,950000,1,-1.0,12.338969945899999,135632,87887646,967318449,964513552,17806283,461223419,17797448,90283215,929022514,14089,3673886466,1971878295,8192,8192,1844,1844,1919,1,163,27933,27782,0,0,22,151,152,151,28,149,3017910554,14587,302,9571
1.0,1326000,691200000,1065600000,100,100,10,50,0,1,950000,0,0.9,15.700671911199999,133034,88608054,868181125,868654857,18817642,430637143,18979973,84331872,860314577,8791,3503025100,1874081531,7775,7775,1387,1387,1582,1,0,30191,29998,0,0,4,193,194,193,3,191,2958777496,9674,386,9674
4.0,1020000,844800000,1600000000,500,100,10,50,0,0,500000,1,0.9,11.7569599152,140139,81945462,892498652,899986068,16766867,428109522,16867877,83339927,879926175,11565,2923815617,1903273702,7476,7476,2156,2156,2199,1,175,27736,27591,0,0,21,145,146,145,25,143,3160976295,12167,290,8721
3.0,510000,998400000,665600000,0,60,10,50,3,0,950000,0,0.5,20.978260994,202383,132409108,1214066152,1207755597,22033811,611346770,21920381,132358061,1221340520,18481,4289702654,2624967407,10928,10928,5271,5271,5366,25,343,34998,34739,0,0,73,259,260,259,61,257,9086613705,19729,518,13715
2.0,1326000,614400000,800000000,100,100,80,5,3,1,950000,1,-1.0,13.9727838039,132269,100216258,1097302428,1118278698,21172540,538980201,21026592,103472335,1111859153,18285,4219388855,2307931322,12236,12236,2311,2311,2397,25,169,28967,28798,0,0,41,169,170,169,16,167,3508135354,19022,338,15493
3.0,1632000,460800000,1600000000,500,100,10,5,0,0,500000,0,-1.0,12.903745174400001,137745,72475909,778237427,787220550,15475581,366954875,15367110,74404163,768091419,5586,2850643612,1607829760,4480,4480,1483,1483,1543,1,169,28301,28144,0,0,15,157,158,157,16,155,1971234501,5784,314,6010
2.0,510000,460800000,665600000,100,10,80,5,3,0,950000,0,-1.0,26.118428945500003,184697,194319591,1722343991,1728086260,29184659,885499716,29116200,192452386,1719643004,36697,5825905085,3655585903,21422,21422,7012,7012,7177,23,377,38486,38167,0,0,209,319,320,319,58,317,12582015279,38956,638,25156
3.0,306000,844800000,665600000,500,100,10,5,0,1,500000,1,-1.0,30.8844790459,233902,196375263,1649171211,1629192877,26355570,853699746,26154945,196808132,1651580501,31245,5575798388,3532128614,17125,17125,10738,10738,10876,1,579,42567,42193,0,0,103,373,375,374,82,371,20003607503,32927,748,17936
3.0,1428000,460800000,1331200000,0,10,10,50,3,0,500000,0,-1.0,13.5951271057,135863,82612917,852176625,863824774,16657162,413566141,16858419,79978453,844780630,8787,3311565468,1828495007,3740,3740,1817,1817,1898,25,181,29175,29006,0,0,25,169,170,169,30,167,2503648102,9286,338,6725
2.0,1734000,614400000,800000000,100,100,80,5,3,0,950000,0,-1.0,12.5532689095,140008,88450410,941812580,953640494,18704763,457498182,18964549,86966656,949923842,12617,4049783047,2046255282,6065,6065,1861,1861,1925,25,130,28342,28185,0,0,23,157,158,157,14,155,2582613941,13159,314,9212
2.0,1632000,537600000,800000000,0,100,10,50,0,1,950000,1,-1.0,13.409588098499999,137939,93635451,967357674,966693970,18015396,461791790,18036576,90905729,938935895,13947,3884655584,1974288481,8839,8839,1856,1856,1918,1,141,28837,28674,0,0,35,163,164,163,24,161,2677580994,14376,326,10540
4.0,1326000,614400000,1600000000,100,60,80,50,0,0,950000,0,0.9,11.583045005799999,134093,70657347,784974771,774030931,15542965,385597421,15501390,70760535,784230281,6684,2796160423,1690899221,3840,3840,1530,1530,1578,1,159,27648,27503,0,0,11,145,146,145,20,143,2275145777,6968,290,5114
3.0,1734000,691200000,1065600000,0,10,80,50,3,0,500000,1,-1.0,11.0173990726,135716,70794202,787722009,789896812,15855394,377945122,15916221,67788640,769205200,6861,3297186599,1630892214,2947,2947,1423,1423,1474,25,152,27201,27062,0,0,19,139,140,139,10,137,2053858071,7137,278,5583
4.0,510000,460800000,665600000,500,100,10,5,0,1,950000,0,0.5,22.7870619297,167432,138117225,1211703994,1219170227,21529416,618451651,21676383,139039393,1216869452,18513,4302554645,2626044138,10976,10976,5355,5355,5435,1,334,36233,35956,0,0,50,277,278,277,45,275,9233029400,19449,554,12716
1.0,1632000,460800000,1331200000,500,100,10,5,0,1,500000,0,0.9,15.888121843299999,153097,95534788,971201834,977901168,20344813,464467420,20870739,98699429,975447290,13407,3868867596,2077907879,12410,12410,1228,1228,1402,1,0,30306,30113,0,0,0,193,194,193,7,191,2599838533,14487,386,14487
2.0,408000,614400000,1065600000,500,10,10,5,0,1,500000,1,0.5,27.7266318798,210471,181640652,1559897031,1564081739,26097135,812791778,26214856,185464105,1552798027,30045,5246936429,3364704160,20975,20975,6782,6782,7030,1,410,39833,39495,0,0,157,337,339,338,44,336,14200350767,32062,676,22504
2.0,816000,460800000,800000000,0,60,80,5,3,1,500000,1,-1.0,19.207832098,150941,143455445,1362254148,1358071436,24828514,697389596,24472842,143276159,1364031204,27937,4785661210,2896657369,20714,20714,4198,4198,4300,25,260,33005,32770,0,0,89,235,236,235,27,233,6498417961,29101,470,23780
2.0,1428000,614400000,800000000,0,10,10,5,0,1,950000,1,0.9,13.5630910397,136792,92391971,1021329276,1002258714,18879085,480963450,18794781,100806234,1018966063,15831,4008598758,2118831203,10773,10773,1931,1931,2000,1,182,29055,28886,0,0,70,169,170,169,18,167,3101493054,16442,338,12327
2.0,204000,691200000,1331200000,500,100,80,50,3,1,950000,1,0.9,57.8581418991,332535,333941169,2588433233,2596753437,43890200,1422324173,43958415,329204004,2584863867,53049,8903125192,5618158092,32936,32936,23411,23411,24372,25,704,58604,57996,0,0,458,607,609,608,255,605,47831397918,57986,1216,38229
3.0,1632000,691200000,665600000,100,100,80,50,3,0,950000,0,0.5,12.4049880505,135742,74669414,843209395,834497452,16982672,414235897,16745455,74634191,870772691,7774,3805616960,1856099020,3423,3423,1875,1875,1943,25,175,28099,27948,0,0,33,151,152,151,17,149,2507738933,8211,302,6425
2.0,816000,691200000,1065600000,100,100,10,5,3,1,950000,1,-1.0,16.4345920086,146186,121436798,1256599272,1245102093,22036133,623028537,21470703,122583554,1227750884,22218,4208062364,2583413902,14727,14727,3400,3400,3579,25,204,30978,30779,0,0,67,199,200,199,30,197,5715141623,23278,398,17956
1.0,1555000,614400000,1600000000,0,100,10,5,3,1,950000,1,0.9,14.0708229542,146210,88331322,936205280,928331682,20160043,458585232,20387089,90175398,948870536,11898,3500596216,2020551202,9273,9273,1171,1171,1332,25,0,28995,28820,0,0,1,175,176,175,5,173,2530030254,12413,350,12413
